timestamp,rp2040_uid,x_uT,y_uT,z_uT
2026-09-18T09:28:56,df6470a31b8a2f2e,-13034.000,-1862.000,-49098.000
2026-09-18T09:28:57,df6470a31b8a2f2e,-12838.000,-2058.000,-49196.000
2026-09-18T09:28:58,df6470a31b8a2f2e,-12838.000,-1960.000,-49000.000
2026-09-18T09:28:59,df6470a31b8a2f2e,-12740.000,-2156.000,-49196.000
2026-09-18T09:29:00,df6470a31b8a2f2e,-12838.000,-1960.000,-49196.000
2026-09-18T09:29:01,df6470a31b8a2f2e,-12936.000,-1960.000,-49196.000
2026-09-18T09:29:02,df6470a31b8a2f2e,-12838.000,-2058.000,-49294.000
2026-09-18T09:29:03,df6470a31b8a2f2e,-12838.000,-1960.000,-49196.000
2026-09-18T09:29:04,df6470a31b8a2f2e,-12838.000,-1960.000,-49294.000
2026-09-18T09:29:05,df6470a31b8a2f2e,-12936.000,-2058.000,-49000.000
2026-09-18T09:29:06,df6470a31b8a2f2e,-13034.000,-1960.000,-49098.000
2026-09-18T09:29:07,df6470a31b8a2f2e,-12936.000,-2058.000,-49196.000
2026-09-18T09:29:08,df6470a31b8a2f2e,-12838.000,-1960.000,-49000.000
2026-09-18T09:29:09,df6470a31b8a2f2e,-12936.000,-2058.000,-49000.000
2026-09-18T09:29:10,df6470a31b8a2f2e,-12936.000,-1960.000,-49000.000
2026-09-18T09:29:11,df6470a31b8a2f2e,-12838.000,-1960.000,-49098.000
2026-09-18T09:29:12,df6470a31b8a2f2e,-12740.000,-1960.000,-49196.000
2026-09-18T09:29:13,df6470a31b8a2f2e,-12838.000,-1960.000,-49196.000
2026-09-18T09:29:14,df6470a31b8a2f2e,-12838.000,-2058.000,-49294.000
2026-09-18T09:29:15,df6470a31b8a2f2e,-12838.000,-2058.000,-49196.000
2026-09-18T09:29:16,df6470a31b8a2f2e,-12838.000,-1764.000,-49000.000
2026-09-18T09:29:17,df6470a31b8a2f2e,-12936.000,-2058.000,-49098.000
2026-09-18T09:29:18,df6470a31b8a2f2e,-12936.000,-2156.000,-49000.000
2026-09-18T09:29:19,df6470a31b8a2f2e,-12936.000,-2156.000,-49196.000
2026-09-18T09:29:20,df6470a31b8a2f2e,-12936.000,-2058.000,-49294.000
2026-09-18T09:29:21,df6470a31b8a2f2e,-12740.000,-1960.000,-49098.000
2026-09-18T09:29:22,df6470a31b8a2f2e,-12936.000,-1960.000,-49392.000
2026-09-18T09:29:23,df6470a31b8a2f2e,-12936.000,-2058.000,-49098.000
2026-09-18T09:29:24,df6470a31b8a2f2e,-13034.000,-2156.000,-49098.000
2026-09-18T09:29:25,df6470a31b8a2f2e,-12838.000,-2058.000,-49098.000
2026-09-18T09:29:26,df6470a31b8a2f2e,-12838.000,-2156.000,-49196.000
2026-09-18T09:29:27,df6470a31b8a2f2e,-12838.000,-1960.000,-49196.000
2026-09-18T09:29:28,df6470a31b8a2f2e,-12838.000,-1862.000,-49098.000
2026-09-18T09:29:29,df6470a31b8a2f2e,-12838.000,-2156.000,-49098.000
2026-09-18T09:29:30,df6470a31b8a2f2e,-12544.000,-1960.000,-49196.000
2026-09-18T09:29:31,df6470a31b8a2f2e,-12936.000,-1960.000,-49196.000
2026-09-18T09:29:32,df6470a31b8a2f2e,-12838.000,-1960.000,-49196.000
2026-09-18T09:29:33,df6470a31b8a2f2e,-12740.000,-2156.000,-49098.000
2026-09-18T09:29:34,df6470a31b8a2f2e,-12838.000,-2058.000,-49196.000
2026-09-18T09:29:35,df6470a31b8a2f2e,-12642.000,-2058.000,-49294.000
