timestamp,rp2040_uid,x_uT,y_uT,z_uT
2026-09-18T10:09:42,df6470a31b8a2f2e,-196.000,392.000,-1274.000
2026-09-18T10:09:43,df6470a31b8a2f2e,-98.000,294.000,-1274.000
2026-09-18T10:09:44,df6470a31b8a2f2e,-98.000,392.000,-1078.000
2026-09-18T10:09:45,df6470a31b8a2f2e,-98.000,392.000,-1176.000
2026-09-18T10:09:46,df6470a31b8a2f2e,0.000,392.000,-1176.000
2026-09-18T10:09:47,df6470a31b8a2f2e,-98.000,490.000,-882.000
2026-09-18T10:09:48,df6470a31b8a2f2e,-98.000,588.000,-1078.000
2026-09-18T10:09:49,df6470a31b8a2f2e,-98.000,588.000,-1274.000
2026-09-18T10:09:50,df6470a31b8a2f2e,-196.000,294.000,-1274.000
2026-09-18T10:09:51,df6470a31b8a2f2e,0.000,490.000,-1078.000
2026-09-18T10:09:52,df6470a31b8a2f2e,-98.000,588.000,-1274.000
2026-09-18T10:09:53,df6470a31b8a2f2e,-392.000,392.000,-1176.000
2026-09-18T10:09:54,df6470a31b8a2f2e,-98.000,490.000,-1176.000
2026-09-18T10:09:55,df6470a31b8a2f2e,-98.000,490.000,-1078.000
2026-09-18T10:09:56,df6470a31b8a2f2e,0.000,392.000,-1078.000
2026-09-18T10:09:57,df6470a31b8a2f2e,-98.000,588.000,-1176.000
2026-09-18T10:09:58,df6470a31b8a2f2e,-196.000,392.000,-1078.000
2026-09-18T10:09:59,df6470a31b8a2f2e,-98.000,490.000,-1078.000
2026-09-18T10:10:00,df6470a31b8a2f2e,-98.000,392.000,-1176.000
2026-09-18T10:10:01,df6470a31b8a2f2e,0.000,392.000,-1176.000
2026-09-18T10:10:02,df6470a31b8a2f2e,-98.000,490.000,-1078.000
2026-09-18T10:10:03,df6470a31b8a2f2e,-196.000,490.000,-1176.000
2026-09-18T10:10:04,df6470a31b8a2f2e,-98.000,490.000,-1078.000
2026-09-18T10:10:05,df6470a31b8a2f2e,-98.000,588.000,-1176.000
2026-09-18T10:10:06,df6470a31b8a2f2e,-98.000,392.000,-1274.000
2026-09-18T10:10:07,df6470a31b8a2f2e,-98.000,588.000,-1176.000
2026-09-18T10:10:08,df6470a31b8a2f2e,-98.000,392.000,-1176.000
2026-09-18T10:10:09,df6470a31b8a2f2e,-196.000,392.000,-1078.000
2026-09-18T10:10:10,df6470a31b8a2f2e,0.000,588.000,-1176.000
2026-09-18T10:10:11,df6470a31b8a2f2e,-98.000,588.000,-1078.000
2026-09-18T10:10:12,df6470a31b8a2f2e,0.000,490.000,-1274.000
2026-09-18T10:10:13,df6470a31b8a2f2e,0.000,490.000,-980.000
2026-09-18T10:10:14,df6470a31b8a2f2e,-196.000,490.000,-980.000
2026-09-18T10:10:15,df6470a31b8a2f2e,0.000,392.000,-1078.000
2026-09-18T10:10:16,df6470a31b8a2f2e,-196.000,588.000,-1078.000
2026-09-18T10:10:17,df6470a31b8a2f2e,-98.000,392.000,-1372.000
2026-09-18T10:10:18,df6470a31b8a2f2e,-98.000,294.000,-1078.000
2026-09-18T10:10:19,df6470a31b8a2f2e,-98.000,392.000,-1078.000
2026-09-18T10:10:20,df6470a31b8a2f2e,0.000,392.000,-1274.000
2026-09-18T10:10:21,df6470a31b8a2f2e,-196.000,392.000,-1078.000
2026-09-18T10:10:22,df6470a31b8a2f2e,-98.000,490.000,-1176.000
2026-09-18T10:10:23,df6470a31b8a2f2e,-98.000,392.000,-1176.000
2026-09-18T10:10:24,df6470a31b8a2f2e,-98.000,588.000,-1176.000
2026-09-18T10:10:25,df6470a31b8a2f2e,-196.000,392.000,-1176.000
2026-09-18T10:10:26,df6470a31b8a2f2e,98.000,294.000,-1176.000
2026-09-18T10:10:27,df6470a31b8a2f2e,0.000,490.000,-1078.000
2026-09-18T10:10:28,df6470a31b8a2f2e,0.000,490.000,-1078.000
2026-09-18T10:10:29,df6470a31b8a2f2e,0.000,490.000,-1274.000
2026-09-18T10:10:30,df6470a31b8a2f2e,-98.000,490.000,-1274.000
2026-09-18T10:10:31,df6470a31b8a2f2e,-98.000,294.000,-1078.000
2026-09-18T10:10:32,df6470a31b8a2f2e,-98.000,392.000,-980.000
2026-09-18T10:10:33,df6470a31b8a2f2e,0.000,294.000,-1078.000
2026-09-18T10:10:34,df6470a31b8a2f2e,-294.000,588.000,-1176.000
2026-09-18T10:10:35,df6470a31b8a2f2e,-196.000,490.000,-1176.000
2026-09-18T10:10:36,df6470a31b8a2f2e,-98.000,392.000,-1176.000
2026-09-18T10:10:37,df6470a31b8a2f2e,0.000,294.000,-1176.000
2026-09-18T10:10:38,df6470a31b8a2f2e,-98.000,588.000,-1078.000
2026-09-18T10:10:39,df6470a31b8a2f2e,0.000,392.000,-1176.000
2026-09-18T10:10:40,df6470a31b8a2f2e,0.000,490.000,-1078.000
2026-09-18T10:10:41,df6470a31b8a2f2e,-98.000,294.000,-1176.000
2026-09-18T10:10:42,df6470a31b8a2f2e,-196.000,392.000,-1078.000
