timestamp,rp2040_uid,x_uT,y_uT,z_uT
2026-09-18T12:30:48,df6470a31b744b2e,-6174.000,24010.000,-19110.000
2026-09-18T12:30:49,df6470a31b744b2e,-6272.000,23814.000,-19110.000
2026-09-18T12:30:50,df6470a31b744b2e,-6174.000,23912.000,-19110.000
2026-09-18T12:30:51,df6470a31b744b2e,-5978.000,23912.000,-19306.000
2026-09-18T12:30:52,df6470a31b744b2e,-6174.000,23912.000,-19404.000
2026-09-18T12:30:53,df6470a31b744b2e,-5978.000,23912.000,-19208.000
2026-09-18T12:30:54,df6470a31b744b2e,-5978.000,23814.000,-19306.000
2026-09-18T12:30:55,df6470a31b744b2e,-6076.000,24108.000,-19208.000
2026-09-18T12:30:56,df6470a31b744b2e,-6272.000,23716.000,-19110.000
2026-09-18T12:30:57,df6470a31b744b2e,-6076.000,23912.000,-19012.000
2026-09-18T12:30:58,df6470a31b744b2e,-5978.000,23912.000,-19208.000
2026-09-18T12:30:59,df6470a31b744b2e,-6272.000,24010.000,-19404.000
2026-09-18T12:31:00,df6470a31b744b2e,-6076.000,24010.000,-19208.000
2026-09-18T12:31:01,df6470a31b744b2e,-5978.000,23912.000,-19306.000
2026-09-18T12:31:02,df6470a31b744b2e,-6076.000,23912.000,-19404.000
2026-09-18T12:31:03,df6470a31b744b2e,-6076.000,23912.000,-19208.000
2026-09-18T12:31:04,df6470a31b744b2e,-6174.000,23912.000,-19208.000
2026-09-18T12:31:05,df6470a31b744b2e,-6076.000,23912.000,-19404.000
2026-09-18T12:31:06,df6470a31b744b2e,-6076.000,23912.000,-19208.000
2026-09-18T12:31:07,df6470a31b744b2e,-6272.000,23912.000,-19208.000
2026-09-18T12:31:08,df6470a31b744b2e,-6174.000,23912.000,-19306.000
2026-09-18T12:31:09,df6470a31b744b2e,-6076.000,23912.000,-19110.000
2026-09-18T12:31:10,df6470a31b744b2e,-6076.000,24108.000,-19110.000
2026-09-18T12:31:11,df6470a31b744b2e,-6174.000,23912.000,-19208.000
2026-09-18T12:31:12,df6470a31b744b2e,-6174.000,24206.000,-19306.000
2026-09-18T12:31:13,df6470a31b744b2e,-6174.000,23912.000,-19110.000
2026-09-18T12:31:14,df6470a31b744b2e,-6076.000,23912.000,-19012.000
2026-09-18T12:31:15,df6470a31b744b2e,-6076.000,24010.000,-19110.000
2026-09-18T12:31:16,df6470a31b744b2e,-6076.000,23912.000,-19012.000
2026-09-18T12:31:17,df6470a31b744b2e,-6174.000,23912.000,-19012.000
2026-09-18T12:31:18,df6470a31b744b2e,-6076.000,23912.000,-19306.000
2026-09-18T12:31:19,df6470a31b744b2e,-6076.000,23912.000,-19208.000
2026-09-18T12:31:20,df6470a31b744b2e,-6174.000,23716.000,-19208.000
2026-09-18T12:31:21,df6470a31b744b2e,-6272.000,23912.000,-19012.000
2026-09-18T12:31:22,df6470a31b744b2e,-6076.000,23814.000,-19208.000
2026-09-18T12:31:23,df6470a31b744b2e,-6174.000,23814.000,-19110.000
2026-09-18T12:31:24,df6470a31b744b2e,-6076.000,23912.000,-19306.000
2026-09-18T12:31:25,df6470a31b744b2e,-6076.000,24010.000,-19110.000
2026-09-18T12:31:26,df6470a31b744b2e,-5978.000,23814.000,-19306.000
2026-09-18T12:31:27,df6470a31b744b2e,-6174.000,23814.000,-19208.000
2026-09-18T12:31:28,df6470a31b744b2e,-6076.000,24108.000,-19306.000
2026-09-18T12:31:29,df6470a31b744b2e,-5978.000,23716.000,-19208.000
2026-09-18T12:31:30,df6470a31b744b2e,-5978.000,23912.000,-19110.000
2026-09-18T12:31:31,df6470a31b744b2e,-5880.000,24010.000,-19208.000
2026-09-18T12:31:32,df6470a31b744b2e,-5978.000,24010.000,-19012.000
2026-09-18T12:31:33,df6470a31b744b2e,-6076.000,23814.000,-19110.000
2026-09-18T12:31:34,df6470a31b744b2e,-6174.000,24010.000,-19110.000
2026-09-18T12:31:35,df6470a31b744b2e,-5978.000,23912.000,-19208.000
2026-09-18T12:31:36,df6470a31b744b2e,-5978.000,23912.000,-19306.000
2026-09-18T12:31:37,df6470a31b744b2e,-6174.000,23912.000,-19306.000
2026-09-18T12:31:38,df6470a31b744b2e,-6076.000,23912.000,-19208.000
2026-09-18T12:31:39,df6470a31b744b2e,-5880.000,24010.000,-19110.000
2026-09-18T12:31:40,df6470a31b744b2e,-6076.000,23814.000,-19208.000
