timestamp,rp2040_uid,x_uT,y_uT,z_uT
2026-09-18T10:21:59,df6470a31b744b2e,98.000,588.000,-1274.000
2026-09-18T10:22:00,df6470a31b744b2e,196.000,588.000,-1078.000
2026-09-18T10:22:01,df6470a31b744b2e,196.000,588.000,-980.000
2026-09-18T10:22:02,df6470a31b744b2e,98.000,686.000,-1078.000
2026-09-18T10:22:03,df6470a31b744b2e,98.000,588.000,-1274.000
2026-09-18T10:22:04,df6470a31b744b2e,0.000,392.000,-1078.000
2026-09-18T10:22:05,df6470a31b744b2e,98.000,588.000,-1176.000
2026-09-18T10:22:06,df6470a31b744b2e,-98.000,686.000,-1176.000
2026-09-18T10:22:07,df6470a31b744b2e,196.000,490.000,-882.000
2026-09-18T10:22:08,df6470a31b744b2e,0.000,588.000,-882.000
2026-09-18T10:22:09,df6470a31b744b2e,196.000,588.000,-1078.000
2026-09-18T10:22:10,df6470a31b744b2e,98.000,882.000,-784.000
2026-09-18T10:22:11,df6470a31b744b2e,98.000,588.000,-1078.000
2026-09-18T10:22:12,df6470a31b744b2e,0.000,686.000,-882.000
2026-09-18T10:22:13,df6470a31b744b2e,0.000,588.000,-882.000
2026-09-18T10:22:14,df6470a31b744b2e,0.000,686.000,-1176.000
2026-09-18T10:22:15,df6470a31b744b2e,98.000,294.000,-1078.000
2026-09-18T10:22:16,df6470a31b744b2e,0.000,686.000,-1078.000
2026-09-18T10:22:17,df6470a31b744b2e,0.000,686.000,-980.000
2026-09-18T10:22:18,df6470a31b744b2e,98.000,588.000,-980.000
2026-09-18T10:22:19,df6470a31b744b2e,0.000,686.000,-784.000
2026-09-18T10:22:20,df6470a31b744b2e,98.000,686.000,-1078.000
2026-09-18T10:22:21,df6470a31b744b2e,98.000,686.000,-980.000
2026-09-18T10:22:22,df6470a31b744b2e,0.000,392.000,-1274.000
2026-09-18T10:22:23,df6470a31b744b2e,392.000,490.000,-1176.000
2026-09-18T10:22:24,df6470a31b744b2e,0.000,588.000,-1176.000
2026-09-18T10:22:25,df6470a31b744b2e,0.000,588.000,-980.000
2026-09-18T10:22:26,df6470a31b744b2e,0.000,588.000,-1078.000
2026-09-18T10:22:27,df6470a31b744b2e,98.000,686.000,-980.000
2026-09-18T10:22:28,df6470a31b744b2e,98.000,588.000,-1176.000
2026-09-18T10:22:29,df6470a31b744b2e,0.000,490.000,-1176.000
2026-09-18T10:22:30,df6470a31b744b2e,-196.000,588.000,-1176.000
2026-09-18T10:22:31,df6470a31b744b2e,0.000,588.000,-980.000
2026-09-18T10:22:32,df6470a31b744b2e,0.000,784.000,-980.000
2026-09-18T10:22:33,df6470a31b744b2e,0.000,784.000,-1176.000
2026-09-18T10:22:34,df6470a31b744b2e,98.000,588.000,-980.000
2026-09-18T10:22:35,df6470a31b744b2e,196.000,490.000,-980.000
2026-09-18T10:22:36,df6470a31b744b2e,98.000,588.000,-1176.000
2026-09-18T10:22:37,df6470a31b744b2e,196.000,588.000,-1078.000
2026-09-18T10:22:38,df6470a31b744b2e,98.000,294.000,-980.000
2026-09-18T10:22:39,df6470a31b744b2e,0.000,686.000,-1176.000
2026-09-18T10:22:40,df6470a31b744b2e,98.000,686.000,-1078.000
2026-09-18T10:22:41,df6470a31b744b2e,0.000,588.000,-1078.000
2026-09-18T10:22:42,df6470a31b744b2e,98.000,392.000,-1176.000
2026-09-18T10:22:43,df6470a31b744b2e,0.000,686.000,-980.000
2026-09-18T10:22:44,df6470a31b744b2e,-98.000,392.000,-980.000
2026-09-18T10:22:45,df6470a31b744b2e,0.000,588.000,-882.000
2026-09-18T10:22:46,df6470a31b744b2e,196.000,588.000,-1078.000
2026-09-18T10:22:47,df6470a31b744b2e,98.000,588.000,-882.000
2026-09-18T10:22:48,df6470a31b744b2e,0.000,588.000,-980.000
2026-09-18T10:22:49,df6470a31b744b2e,98.000,588.000,-980.000
2026-09-18T10:22:50,df6470a31b744b2e,98.000,588.000,-980.000
2026-09-18T10:22:51,df6470a31b744b2e,196.000,588.000,-1078.000
2026-09-18T10:22:52,df6470a31b744b2e,98.000,490.000,-1078.000
2026-09-18T10:22:53,df6470a31b744b2e,0.000,490.000,-1078.000
2026-09-18T10:22:54,df6470a31b744b2e,0.000,588.000,-1176.000
2026-09-18T10:22:55,df6470a31b744b2e,98.000,686.000,-980.000
2026-09-18T10:22:56,df6470a31b744b2e,98.000,588.000,-980.000
2026-09-18T10:22:57,df6470a31b744b2e,294.000,588.000,-1078.000
2026-09-18T10:22:58,df6470a31b744b2e,98.000,490.000,-980.000
2026-09-18T10:22:59,df6470a31b744b2e,98.000,686.000,-1176.000
