timestamp,rp2040_uid,x_uT,y_uT,z_uT
2026-09-18T10:16:34,df6470a31b8b442e,196.000,686.000,-1372.000
2026-09-18T10:16:35,df6470a31b8b442e,98.000,392.000,-1372.000
2026-09-18T10:16:36,df6470a31b8b442e,196.000,392.000,-1470.000
2026-09-18T10:16:37,df6470a31b8b442e,294.000,294.000,-1372.000
2026-09-18T10:16:38,df6470a31b8b442e,196.000,294.000,-1372.000
2026-09-18T10:16:39,df6470a31b8b442e,392.000,294.000,-1470.000
2026-09-18T10:16:40,df6470a31b8b442e,0.000,196.000,-1470.000
2026-09-18T10:16:41,df6470a31b8b442e,0.000,588.000,-1568.000
2026-09-18T10:16:42,df6470a31b8b442e,98.000,490.000,-1470.000
2026-09-18T10:16:43,df6470a31b8b442e,98.000,490.000,-1470.000
2026-09-18T10:16:44,df6470a31b8b442e,-98.000,392.000,-1274.000
2026-09-18T10:16:45,df6470a31b8b442e,98.000,294.000,-1470.000
2026-09-18T10:16:46,df6470a31b8b442e,196.000,490.000,-1372.000
2026-09-18T10:16:47,df6470a31b8b442e,98.000,392.000,-1568.000
2026-09-18T10:16:48,df6470a31b8b442e,196.000,294.000,-1568.000
2026-09-18T10:16:49,df6470a31b8b442e,98.000,392.000,-1274.000
2026-09-18T10:16:50,df6470a31b8b442e,294.000,392.000,-1372.000
2026-09-18T10:16:51,df6470a31b8b442e,-98.000,392.000,-1470.000
2026-09-18T10:16:52,df6470a31b8b442e,98.000,294.000,-1470.000
2026-09-18T10:16:53,df6470a31b8b442e,196.000,294.000,-1372.000
2026-09-18T10:16:54,df6470a31b8b442e,98.000,392.000,-1372.000
2026-09-18T10:16:55,df6470a31b8b442e,490.000,392.000,-1372.000
2026-09-18T10:16:56,df6470a31b8b442e,294.000,196.000,-1470.000
2026-09-18T10:16:57,df6470a31b8b442e,0.000,392.000,-1372.000
2026-09-18T10:16:58,df6470a31b8b442e,0.000,490.000,-1274.000
2026-09-18T10:16:59,df6470a31b8b442e,196.000,490.000,-1470.000
2026-09-18T10:17:00,df6470a31b8b442e,196.000,294.000,-1372.000
2026-09-18T10:17:01,df6470a31b8b442e,98.000,490.000,-1470.000
2026-09-18T10:17:02,df6470a31b8b442e,98.000,392.000,-1372.000
2026-09-18T10:17:03,df6470a31b8b442e,196.000,392.000,-1470.000
2026-09-18T10:17:04,df6470a31b8b442e,0.000,294.000,-1372.000
2026-09-18T10:17:05,df6470a31b8b442e,392.000,294.000,-1372.000
2026-09-18T10:17:06,df6470a31b8b442e,392.000,392.000,-1372.000
2026-09-18T10:17:07,df6470a31b8b442e,98.000,392.000,-1372.000
2026-09-18T10:17:08,df6470a31b8b442e,294.000,490.000,-1470.000
2026-09-18T10:17:09,df6470a31b8b442e,0.000,392.000,-1470.000
2026-09-18T10:17:10,df6470a31b8b442e,588.000,392.000,-1470.000
2026-09-18T10:17:11,df6470a31b8b442e,0.000,588.000,-1372.000
2026-09-18T10:17:12,df6470a31b8b442e,196.000,392.000,-1470.000
2026-09-18T10:17:13,df6470a31b8b442e,196.000,588.000,-1372.000
2026-09-18T10:17:14,df6470a31b8b442e,0.000,294.000,-1372.000
2026-09-18T10:17:15,df6470a31b8b442e,294.000,490.000,-1372.000
2026-09-18T10:17:16,df6470a31b8b442e,196.000,392.000,-1470.000
2026-09-18T10:17:17,df6470a31b8b442e,294.000,588.000,-1372.000
2026-09-18T10:17:18,df6470a31b8b442e,294.000,196.000,-1470.000
2026-09-18T10:17:19,df6470a31b8b442e,98.000,392.000,-1470.000
2026-09-18T10:17:20,df6470a31b8b442e,294.000,588.000,-1274.000
2026-09-18T10:17:21,df6470a31b8b442e,196.000,294.000,-1372.000
2026-09-18T10:17:22,df6470a31b8b442e,392.000,392.000,-1372.000
2026-09-18T10:17:23,df6470a31b8b442e,294.000,490.000,-1372.000
2026-09-18T10:17:24,df6470a31b8b442e,196.000,392.000,-1470.000
2026-09-18T10:17:25,df6470a31b8b442e,98.000,490.000,-1470.000
2026-09-18T10:17:26,df6470a31b8b442e,196.000,98.000,-1470.000
2026-09-18T10:17:27,df6470a31b8b442e,98.000,588.000,-1372.000
2026-09-18T10:17:28,df6470a31b8b442e,-98.000,490.000,-1470.000
2026-09-18T10:17:29,df6470a31b8b442e,98.000,392.000,-1470.000
2026-09-18T10:17:30,df6470a31b8b442e,98.000,98.000,-1372.000
2026-09-18T10:17:31,df6470a31b8b442e,196.000,294.000,-1470.000
2026-09-18T10:17:32,df6470a31b8b442e,294.000,196.000,-1372.000
2026-09-18T10:17:33,df6470a31b8b442e,196.000,392.000,-1372.000
2026-09-18T10:17:34,df6470a31b8b442e,98.000,490.000,-1568.000
