timestamp,rp2040_uid,x_uT,y_uT,z_uT
2026-09-17T13:39:30,df6470a31b8b442e,25088.000,-6566.000,-58996.000
2026-09-17T13:39:31,df6470a31b8b442e,25088.000,-6566.000,-59094.000
2026-09-17T13:39:32,df6470a31b8b442e,25284.000,-6860.000,-59094.000
2026-09-17T13:39:33,df6470a31b8b442e,25088.000,-6566.000,-59192.000
2026-09-17T13:39:34,df6470a31b8b442e,25284.000,-6664.000,-59094.000
2026-09-17T13:39:35,df6470a31b8b442e,25382.000,-6566.000,-58996.000
2026-09-17T13:39:36,df6470a31b8b442e,25088.000,-6762.000,-59094.000
2026-09-17T13:39:37,df6470a31b8b442e,25382.000,-6762.000,-58996.000
2026-09-17T13:39:38,df6470a31b8b442e,25088.000,-6468.000,-59094.000
2026-09-17T13:39:39,df6470a31b8b442e,25480.000,-6566.000,-58996.000
2026-09-17T13:39:40,df6470a31b8b442e,25186.000,-6566.000,-58996.000
2026-09-17T13:39:41,df6470a31b8b442e,25382.000,-6664.000,-59094.000
2026-09-17T13:39:42,df6470a31b8b442e,25382.000,-6664.000,-58996.000
2026-09-17T13:39:43,df6470a31b8b442e,25774.000,-6664.000,-59192.000
2026-09-17T13:39:44,df6470a31b8b442e,25480.000,-6860.000,-58996.000
2026-09-17T13:39:45,df6470a31b8b442e,25382.000,-6664.000,-58996.000
2026-09-17T13:39:46,df6470a31b8b442e,25676.000,-6468.000,-59094.000
2026-09-17T13:39:47,df6470a31b8b442e,25676.000,-6664.000,-58996.000
2026-09-17T13:39:48,df6470a31b8b442e,25382.000,-6664.000,-58996.000
2026-09-17T13:39:49,df6470a31b8b442e,25578.000,-6860.000,-58996.000
2026-09-17T13:39:50,df6470a31b8b442e,25480.000,-6664.000,-59094.000
2026-09-17T13:39:51,df6470a31b8b442e,25578.000,-6762.000,-58996.000
2026-09-17T13:39:52,df6470a31b8b442e,25676.000,-6664.000,-58898.000
2026-09-17T13:39:53,df6470a31b8b442e,25774.000,-6762.000,-58996.000
2026-09-17T13:39:54,df6470a31b8b442e,25480.000,-6566.000,-58800.000
2026-09-17T13:39:55,df6470a31b8b442e,25578.000,-6664.000,-58996.000
2026-09-17T13:39:56,df6470a31b8b442e,25676.000,-6566.000,-58996.000
2026-09-17T13:39:57,df6470a31b8b442e,25872.000,-6664.000,-59094.000
2026-09-17T13:39:58,df6470a31b8b442e,25676.000,-6664.000,-58898.000
2026-09-17T13:39:59,df6470a31b8b442e,25970.000,-6664.000,-58898.000
2026-09-17T13:40:00,df6470a31b8b442e,25676.000,-6468.000,-58898.000
2026-09-17T13:40:01,df6470a31b8b442e,25872.000,-6468.000,-58898.000
2026-09-17T13:40:02,df6470a31b8b442e,25480.000,-6762.000,-58996.000
2026-09-17T13:40:03,df6470a31b8b442e,25872.000,-6664.000,-58898.000
2026-09-17T13:40:04,df6470a31b8b442e,25872.000,-6566.000,-58898.000
2026-09-17T13:40:05,df6470a31b8b442e,25774.000,-6762.000,-58898.000
2026-09-17T13:40:06,df6470a31b8b442e,25872.000,-6566.000,-59094.000
2026-09-17T13:40:07,df6470a31b8b442e,25970.000,-6664.000,-58898.000
2026-09-17T13:40:08,df6470a31b8b442e,25872.000,-6958.000,-58898.000
2026-09-17T13:40:09,df6470a31b8b442e,25872.000,-6664.000,-59094.000
2026-09-17T13:40:10,df6470a31b8b442e,25872.000,-6664.000,-58898.000
2026-09-17T13:40:11,df6470a31b8b442e,25774.000,-6664.000,-58898.000
2026-09-17T13:40:12,df6470a31b8b442e,25872.000,-6762.000,-58996.000
2026-09-17T13:40:13,df6470a31b8b442e,25872.000,-6664.000,-58898.000
2026-09-17T13:40:14,df6470a31b8b442e,25774.000,-6664.000,-58800.000
2026-09-17T13:40:15,df6470a31b8b442e,26068.000,-6468.000,-58996.000
2026-09-17T13:40:16,df6470a31b8b442e,25872.000,-6468.000,-58898.000
2026-09-17T13:40:17,df6470a31b8b442e,26166.000,-6762.000,-58800.000
2026-09-17T13:40:18,df6470a31b8b442e,26068.000,-6762.000,-58996.000
2026-09-17T13:40:19,df6470a31b8b442e,26068.000,-6566.000,-58898.000
2026-09-17T13:40:20,df6470a31b8b442e,25872.000,-6566.000,-58898.000
2026-09-17T13:40:21,df6470a31b8b442e,26166.000,-6664.000,-58898.000
2026-09-17T13:40:22,df6470a31b8b442e,25970.000,-6664.000,-58898.000
2026-09-17T13:40:23,df6470a31b8b442e,25774.000,-6468.000,-58898.000
2026-09-17T13:40:24,df6470a31b8b442e,25970.000,-6762.000,-59094.000
2026-09-17T13:40:25,df6470a31b8b442e,25872.000,-6566.000,-58898.000
2026-09-17T13:40:26,df6470a31b8b442e,25872.000,-6566.000,-58996.000
2026-09-17T13:40:27,df6470a31b8b442e,25872.000,-6664.000,-58996.000
2026-09-17T13:40:28,df6470a31b8b442e,25970.000,-7056.000,-58996.000
2026-09-17T13:40:29,df6470a31b8b442e,25970.000,-6958.000,-58898.000
2026-09-17T13:40:30,df6470a31b8b442e,25970.000,-6664.000,-58800.000
2026-09-17T13:40:31,df6470a31b8b442e,26068.000,-6762.000,-58996.000
2026-09-17T13:40:32,df6470a31b8b442e,25872.000,-6272.000,-58898.000
2026-09-17T13:41:57,df6470a31b8b442e,882.000,-3724.000,-40572.000
2026-09-17T13:41:58,df6470a31b8b442e,980.000,-3724.000,-40474.000
2026-09-17T13:41:59,df6470a31b8b442e,980.000,-3528.000,-40572.000
2026-09-17T13:42:00,df6470a31b8b442e,980.000,-3626.000,-40768.000
2026-09-17T13:42:01,df6470a31b8b442e,1470.000,-3724.000,-40670.000
2026-09-17T13:42:02,df6470a31b8b442e,1372.000,-3822.000,-40768.000
2026-09-17T13:42:03,df6470a31b8b442e,1470.000,-3822.000,-40866.000
2026-09-17T13:42:04,df6470a31b8b442e,1470.000,-3626.000,-40670.000
2026-09-17T13:42:05,df6470a31b8b442e,1470.000,-3626.000,-41062.000
2026-09-17T13:42:06,df6470a31b8b442e,1666.000,-3626.000,-40866.000
2026-09-17T13:42:07,df6470a31b8b442e,1960.000,-3822.000,-40768.000
2026-09-17T13:42:08,df6470a31b8b442e,1960.000,-3724.000,-40768.000
2026-09-17T13:42:09,df6470a31b8b442e,1862.000,-3724.000,-40866.000
2026-09-17T13:42:10,df6470a31b8b442e,1960.000,-3626.000,-40866.000
2026-09-17T13:42:11,df6470a31b8b442e,1960.000,-3724.000,-40866.000
2026-09-17T13:42:12,df6470a31b8b442e,2058.000,-3724.000,-40866.000
2026-09-17T13:42:13,df6470a31b8b442e,1862.000,-3822.000,-41160.000
2026-09-17T13:42:14,df6470a31b8b442e,2058.000,-3822.000,-41062.000
2026-09-17T13:42:15,df6470a31b8b442e,2156.000,-3822.000,-40964.000
2026-09-17T13:42:16,df6470a31b8b442e,2450.000,-3920.000,-41160.000
2026-09-17T13:42:17,df6470a31b8b442e,2254.000,-3822.000,-41160.000
2026-09-17T13:42:18,df6470a31b8b442e,2352.000,-3724.000,-40964.000
2026-09-17T13:42:19,df6470a31b8b442e,2450.000,-4018.000,-41062.000
2026-09-17T13:42:20,df6470a31b8b442e,2450.000,-3724.000,-41062.000
2026-09-17T13:42:21,df6470a31b8b442e,2548.000,-4018.000,-41258.000
2026-09-17T13:42:22,df6470a31b8b442e,2646.000,-3822.000,-41062.000
2026-09-17T13:42:23,df6470a31b8b442e,2744.000,-3920.000,-41160.000
2026-09-17T13:42:24,df6470a31b8b442e,2646.000,-3920.000,-41258.000
2026-09-17T13:42:25,df6470a31b8b442e,2646.000,-3724.000,-41160.000
2026-09-17T13:42:26,df6470a31b8b442e,2940.000,-3724.000,-41160.000
2026-09-17T13:42:27,df6470a31b8b442e,2744.000,-3920.000,-41160.000
2026-09-17T13:42:28,df6470a31b8b442e,3038.000,-4018.000,-41160.000
2026-09-17T13:42:29,df6470a31b8b442e,3136.000,-3822.000,-41356.000
2026-09-17T13:42:30,df6470a31b8b442e,3234.000,-4018.000,-41356.000
2026-09-17T13:42:31,df6470a31b8b442e,3136.000,-3724.000,-41356.000
2026-09-17T13:42:32,df6470a31b8b442e,3234.000,-3920.000,-41258.000
2026-09-17T13:42:33,df6470a31b8b442e,3038.000,-3920.000,-41258.000
2026-09-17T13:42:34,df6470a31b8b442e,3234.000,-4018.000,-41356.000
2026-09-17T13:42:35,df6470a31b8b442e,3234.000,-4018.000,-41356.000
2026-09-17T13:42:36,df6470a31b8b442e,3332.000,-3822.000,-41258.000
2026-09-17T13:42:37,df6470a31b8b442e,3430.000,-3920.000,-41356.000
2026-09-17T13:42:38,df6470a31b8b442e,3234.000,-4116.000,-41258.000
2026-09-17T13:42:39,df6470a31b8b442e,3528.000,-3920.000,-41356.000
2026-09-17T13:42:40,df6470a31b8b442e,3430.000,-4018.000,-41356.000
2026-09-17T13:42:41,df6470a31b8b442e,3626.000,-3822.000,-41356.000
2026-09-17T13:42:42,df6470a31b8b442e,3528.000,-4116.000,-41454.000
2026-09-17T13:42:43,df6470a31b8b442e,3724.000,-3920.000,-41356.000
2026-09-17T13:42:44,df6470a31b8b442e,3920.000,-4116.000,-41552.000
2026-09-17T13:42:45,df6470a31b8b442e,3626.000,-4018.000,-41650.000
2026-09-17T13:42:46,df6470a31b8b442e,3920.000,-4214.000,-41454.000
2026-09-17T13:42:47,df6470a31b8b442e,4018.000,-4018.000,-41552.000
2026-09-17T13:42:48,df6470a31b8b442e,4018.000,-4018.000,-41454.000
2026-09-17T13:42:49,df6470a31b8b442e,3920.000,-4214.000,-41748.000
2026-09-17T13:42:50,df6470a31b8b442e,4116.000,-3920.000,-41454.000
2026-09-17T13:42:51,df6470a31b8b442e,4214.000,-4312.000,-41552.000
2026-09-17T13:42:52,df6470a31b8b442e,4312.000,-4116.000,-41552.000
2026-09-17T13:42:53,df6470a31b8b442e,4410.000,-4116.000,-41650.000
2026-09-17T13:42:54,df6470a31b8b442e,3920.000,-4018.000,-41748.000
2026-09-17T13:42:55,df6470a31b8b442e,4312.000,-4018.000,-41552.000
2026-09-17T13:42:56,df6470a31b8b442e,4410.000,-4214.000,-41650.000
2026-09-17T13:42:57,df6470a31b8b442e,4214.000,-4116.000,-41748.000
2026-09-17T13:43:24,df6470a31b8b442e,3724.000,-2450.000,-27930.000
2026-09-17T13:43:25,df6470a31b8b442e,3822.000,-2352.000,-27832.000
2026-09-17T13:43:26,df6470a31b8b442e,3822.000,-2156.000,-27930.000
2026-09-17T13:43:27,df6470a31b8b442e,4018.000,-2254.000,-27930.000
2026-09-17T13:43:28,df6470a31b8b442e,4018.000,-2352.000,-28028.000
2026-09-17T13:43:29,df6470a31b8b442e,4018.000,-2352.000,-27930.000
2026-09-17T13:43:30,df6470a31b8b442e,3920.000,-2254.000,-28028.000
2026-09-17T13:43:31,df6470a31b8b442e,4116.000,-2156.000,-28028.000
2026-09-17T13:43:32,df6470a31b8b442e,4018.000,-2352.000,-28028.000
2026-09-17T13:43:33,df6470a31b8b442e,4018.000,-2352.000,-28126.000
2026-09-17T13:43:34,df6470a31b8b442e,4116.000,-2254.000,-28028.000
2026-09-17T13:43:35,df6470a31b8b442e,4312.000,-2646.000,-27930.000
2026-09-17T13:43:36,df6470a31b8b442e,4018.000,-2450.000,-27930.000
2026-09-17T13:43:37,df6470a31b8b442e,4116.000,-2352.000,-28028.000
2026-09-17T13:43:38,df6470a31b8b442e,4410.000,-2254.000,-28028.000
2026-09-17T13:43:39,df6470a31b8b442e,4214.000,-2352.000,-28028.000
2026-09-17T13:43:40,df6470a31b8b442e,4116.000,-2352.000,-27930.000
2026-09-17T13:43:41,df6470a31b8b442e,4116.000,-2352.000,-28028.000
2026-09-17T13:43:42,df6470a31b8b442e,4312.000,-2450.000,-28028.000
2026-09-17T13:43:43,df6470a31b8b442e,4312.000,-2352.000,-28126.000
2026-09-17T13:43:44,df6470a31b8b442e,4312.000,-2352.000,-28028.000
2026-09-17T13:43:45,df6470a31b8b442e,4312.000,-2352.000,-28028.000
2026-09-17T13:43:46,df6470a31b8b442e,4214.000,-2254.000,-28028.000
2026-09-17T13:43:47,df6470a31b8b442e,4214.000,-2352.000,-28028.000
2026-09-17T13:43:48,df6470a31b8b442e,4312.000,-2352.000,-28126.000
2026-09-17T13:43:49,df6470a31b8b442e,4312.000,-2450.000,-28028.000
2026-09-17T13:43:50,df6470a31b8b442e,4312.000,-2254.000,-28126.000
2026-09-17T13:43:51,df6470a31b8b442e,4312.000,-2450.000,-28028.000
2026-09-17T13:43:52,df6470a31b8b442e,4312.000,-2450.000,-28126.000
2026-09-17T13:43:53,df6470a31b8b442e,4214.000,-2450.000,-28126.000
2026-09-17T13:43:54,df6470a31b8b442e,4312.000,-2352.000,-28126.000
2026-09-17T13:43:55,df6470a31b8b442e,4214.000,-2254.000,-28126.000
