,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,A01,SYBR,cGAS,Unkn-01,206,,31.0541024058682,31.182140774388,0.181073597264825,NaN,NaN,NaN,NaN,60,
,A02,SYBR,cGAS,Unkn-01,206,,31.3101791429078,31.182140774388,0.181073597264825,NaN,NaN,NaN,NaN,60,
,A03,SYBR,cGAS,Unkn-02,220,,30.0312768468657,30.0933877498616,0.0878380813880075,NaN,NaN,NaN,NaN,60,
,A04,SYBR,cGAS,Unkn-02,220,,30.1554986528575,30.0933877498616,0.0878380813880075,NaN,NaN,NaN,NaN,60,
,A05,SYBR,cGAS,Unkn-03,226,,29.5940233021603,29.7386998800855,0.204603578659475,NaN,NaN,NaN,NaN,60,
,A06,SYBR,cGAS,Unkn-03,226,,29.8833764580106,29.7386998800855,0.204603578659475,NaN,NaN,NaN,NaN,60,
,A07,SYBR,cGAS,Unkn-04,242,,30.7751789451671,30.8738102288431,0.139485699048834,NaN,NaN,NaN,NaN,60,
,A08,SYBR,cGAS,Unkn-04,242,,30.972441512519,30.8738102288431,0.139485699048834,NaN,NaN,NaN,NaN,60,
,A09,SYBR,cGAS,Unkn-05,253,,29.122399880322,29.1410289474057,0.0263454793241785,NaN,NaN,NaN,NaN,60,
,A10,SYBR,cGAS,Unkn-05,253,,29.1596580144895,29.1410289474057,0.0263454793241785,NaN,NaN,NaN,NaN,60,
,A11,SYBR,cGAS,Unkn-06,282,,30.7765554504959,30.914900337314,0.19564921522315,NaN,NaN,NaN,NaN,60,
,A12,SYBR,cGAS,Unkn-06,282,,31.0532452241321,30.914900337314,0.19564921522315,NaN,NaN,NaN,NaN,60,
,B01,SYBR,cGAS,Unkn-07,284,,30.0415813776756,30.0224634898107,0.0270367763024437,NaN,NaN,NaN,NaN,60,
,B02,SYBR,cGAS,Unkn-07,284,,30.0033456019459,30.0224634898107,0.0270367763024437,NaN,NaN,NaN,NaN,60,
,B03,SYBR,cGAS,Unkn-08,289,,32.1526985890237,32.1089407815025,0.0618828848562119,NaN,NaN,NaN,NaN,60,
,B04,SYBR,cGAS,Unkn-08,289,,32.0651829739813,32.1089407815025,0.0618828848562119,NaN,NaN,NaN,NaN,60,
,B05,SYBR,cGAS,Unkn-09,296,,29.9039710880798,29.8555106168065,0.0685334557137502,NaN,NaN,NaN,NaN,60,
,B06,SYBR,cGAS,Unkn-09,296,,29.8070501455331,29.8555106168065,0.0685334557137502,NaN,NaN,NaN,NaN,60,
,B07,SYBR,cGAS,Unkn-10,298,,30.9490036546171,30.9447956933993,0.00595095582408947,NaN,NaN,NaN,NaN,60,
,B08,SYBR,cGAS,Unkn-10,298,,30.9405877321816,30.9447956933993,0.00595095582408947,NaN,NaN,NaN,NaN,60,
,B09,SYBR,cGAS,Unkn-11,200,,30.5388505946332,30.5617353696141,0.0323639591498481,NaN,NaN,NaN,NaN,60,
,B10,SYBR,cGAS,Unkn-11,200,,30.584620144595,30.5617353696141,0.0323639591498481,NaN,NaN,NaN,NaN,60,
,B11,SYBR,cGAS,Unkn-12,223,,31.6239288159379,31.5215876989603,0.144732195618164,NaN,NaN,NaN,NaN,60,
,B12,SYBR,cGAS,Unkn-12,223,,31.4192465819827,31.5215876989603,0.144732195618164,NaN,NaN,NaN,NaN,60,
,C01,SYBR,cGAS,Unkn-13,243,,33.5219230139554,33.7638960162525,0.342201501576611,NaN,NaN,NaN,NaN,60,
,C02,SYBR,cGAS,Unkn-13,243,,34.0058690185495,33.7638960162525,0.342201501576611,NaN,NaN,NaN,NaN,60,
,C03,SYBR,cGAS,Unkn-14,244,,30.4002640810972,30.5845517842141,0.260622169126475,NaN,NaN,NaN,NaN,60,
,C04,SYBR,cGAS,Unkn-14,244,,30.768839487331,30.5845517842141,0.260622169126475,NaN,NaN,NaN,NaN,60,
,C05,SYBR,cGAS,Unkn-15,257,,31.0941959050987,31.0728148602446,0.0302373636102461,NaN,NaN,NaN,NaN,60,
,C06,SYBR,cGAS,Unkn-15,257,,31.0514338153906,31.0728148602446,0.0302373636102461,NaN,NaN,NaN,NaN,60,
