,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
,1,-360.680873742475,-17.7032394330045,-492.07753114506,-538.063316076464,-575.943962710493,-589.127076254227,-8.84633557582674,-17.721481491837,-433.976338525676,-24.3346107684565,-434.712714672463,-396.006541261902,-530.2913133696,3.41549341681821,-10.8428715487362,-316.544135306386,-6.73414769995634,-402.442181492249,-30.7762327413302,-29.7016963082915,-22.7349183364158,-33.8805322444305,-12.8347949079198,-19.0254999526387,9.3025532708516,-25.5557789946361,-244.972825743709,3.17340985323517,-353.345244059572,-6.48927512436967,-16.5141058449271,-18.3740734233861,-367.788704259289,-24.5144902255024
,2,29.0139013949838,3.4935911315124,26.8207717502273,13.0931801053393,16.2904418305679,20.2347183887368,-4.1170643135365,-1.56030316635315,-2.88566107000497,3.1802746854155,9.26518077206765,14.1095057585262,28.0071359923222,17.4914074926301,0.755910670107369,3.20079464407081,8.43628979573077,4.79417423251834,-4.43362145737501,-8.709667840164,-2.99961783068647,-7.33840119414435,13.7442948925536,1.17249800265654,16.4971650056223,28.4170378886411,22.0094611841478,18.6385138487867,11.7010289979326,17.4211695299919,8.87728898821388,0.690632707932309,-32.5404414139166,-9.31239737371016
,3,17.9312577233013,17.7992172943668,23.4660414371547,19.3011147988973,20.9460673494714,19.6897495802205,7.51517862224864,11.7878046165542,9.52893945372944,3.58303093975974,5.29722883467548,12.0464335667311,25.5147521605004,21.3372737280124,15.5232971429596,2.92779278520538,12.6909340609327,19.7031679442352,7.84015493925381,5.2321122414487,6.91232762206528,-0.967215054241024,20.4029790970644,10.7730139005525,21.2753889143214,27.4169109245631,27.9515155802101,21.0197708849637,24.1875600376579,25.0672905292631,18.4368702163401,5.64418942981411,-15.3880004634675,-2.41788349216586
,4,24.2015951835929,19.1355044341663,32.94060259661,26.2657645268118,26.2659468883248,27.5154819760819,20.2611562515904,17.0182799288132,16.9421247800365,13.5124212201235,21.5745784015935,25.2056650602472,25.4221832020266,26.3080145975482,15.4535169198225,14.7348177343147,22.6756637923963,13.9384634169728,12.7709369884533,12.0036064481674,14.8355032097988,13.3683482182978,23.8874646124059,23.5094036408136,23.1426044080599,33.5245419961238,28.6952704019068,26.6583379451749,24.4023137217155,26.5015037262838,20.3901732542708,19.9693652664573,-5.39337275766502,9.76865064461072
,5,21.1989934574985,13.422083497634,24.9766924546529,26.5247723251068,26.9178471317036,23.2947320585181,16.8968871012166,12.5698568361222,12.5581849602404,26.2157861645919,19.9137652959798,15.3914524446327,22.0025181142391,21.7462464685614,12.2782811155175,13.3263028828915,17.2348341429924,19.1109573519434,15.7542190129298,19.7856353783782,11.4870794130647,15.4086190322178,23.7691522157938,16.7051596159099,16.1847148287106,29.9657891958987,28.9508974659529,21.1175266601495,24.2855876064014,24.9745458078532,15.6509125678203,20.8290937005395,-2.44800048218531,5.8087785222333
,6,14.9568298448439,15.408513585955,32.6971813986493,22.5954425975106,22.0944199046335,17.7420031469192,13.9626900666881,14.5592811668193,13.1146018592808,13.9837633884799,13.6594052584396,13.7123670816782,15.6321631260289,19.3736075352517,18.7641250375837,16.1860012939433,22.5052327514286,15.6014504238392,14.2222324689346,14.6632643539097,17.1407911564129,10.6054739574538,17.1877496931111,18.9304101319185,12.7842979636353,26.0079685610081,24.059939716075,19.6752840080881,20.7580081607011,17.3030106587958,16.6385114716059,15.6085429234572,4.09573970292058,3.51145941195591
,7,5.44230484777927,2.4870622690969,7.13688361767345,15.6584454673412,8.8830007509323,6.40613422559181,5.16681282469654,6.36011311860784,8.17681523812371,-0.233685868069188,1.93760415865745,2.08071888378981,6.3051459763592,7.22030901623748,6.15897404230327,11.3699431470268,9.80316221091198,9.55614829016668,8.4865874692905,12.2525819892908,4.28374127423649,11.5237197183078,3.33698801376067,9.11246531114193,7.86061734978284,9.41418494319896,8.23006205167803,11.5539508565989,10.9472630095443,10.3961488973364,7.55603705875546,4.34156013237953,1.75176053402356,-2.81939011352733
,8,8.44597975138913,8.86832539185889,11.0310348674957,13.3090900022216,11.1224947751316,11.1113996244321,4.99494925198633,10.4674315489247,13.3102559784002,9.79686919859614,11.2132329164297,6.87124951943315,3.36751866141367,10.9912850679302,6.12262481364451,10.6534271211412,12.1162989093327,8.93971688461534,11.1632292133863,8.19646170249689,5.48090028866318,14.9399894248991,13.1428931133159,9.2740417372097,8.59214453016284,13.9398475375665,9.14009133049331,7.15371421207783,10.2356825373581,12.6540998053824,2.22029383718836,1.56739024716626,4.71987026726038,7.18127921915402
,9,2.32288014244659,9.7104779320216,2.98342354054785,5.83030261206113,-0.762762114854922,3.40088912099782,0.666636953004854,3.84476094873298,-1.88727919475878,6.5717053191529,6.76043950735584,2.70647054280471,7.41131468773619,6.80536836341344,3.54891106841387,9.61965265912477,4.13259156488311,7.58701540237053,6.17352200049299,8.32215497518337,10.3997378221302,9.87431781063151,8.50847077098479,6.59475621692036,3.15398628565254,8.03504750270349,4.66976042861097,1.9902510281936,6.8788913298622,3.48353586029498,3.49774530273589,6.95812899579414,0.414196108861688,0.63768864602298
,10,-5.24128169383675,-6.70407515511397,-6.97588804166753,-4.15290678194378,-2.19971192187404,-8.35088721769807,-0.0653052196630597,-1.05002584252361,-2.71707336651616,-6.3117607802651,-5.00982913106509,-3.69983008733652,-4.75227448322948,-0.333722718494755,-4.68587485941771,-0.609854082501442,-3.5813994214941,0.310228040373659,1.44175900343726,0.932462994817797,1.17591751333384,-0.65536777311263,-1.30000416864914,3.80380472465913,-6.09032760205992,-3.39859245553089,-0.767913326340931,-0.971482397565524,-6.17487705179519,-5.53705553129385,-3.19965040174793,-0.306819878000169,6.47872741152332,2.00393930553037
