,Cycle,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
,11,-3.7417418393452,-6.10012286676283,-11.7698809272615,-8.55479049738369,-6.94062158482029,-12.8670735850537,-11.2417036807228,-11.1623238051407,-9.54543627348176,-7.49375772473195,-14.4577868169163,-15.6203368759689,-7.94504666501234,-13.5601685138026,-9.09895755598609,-8.20523757393948,-6.83752149981137,-10.6651199092885,-10.8355651770407,-7.41475731233368,-10.3746606667537,-11.4385452831893,-12.6165902236662,-3.81531288103633,-3.42297693530782,-5.29518484014534,-20.6208391167584,-20.3898279909972,-7.36646769656909,-5.74465693267393,-8.76546804198642,-10.5779096105343,7.92562012440067,3.64745946839957
,12,-11.1648406470813,-7.64259619741915,-15.151026646523,-8.73029967604907,-9.47503702942504,-17.184943518143,-13.0333399724677,-11.5310136646476,-12.3479538279416,-16.0782503051487,-21.3329243920707,-17.076948792961,-16.0815923098507,-23.9136721538025,-18.5225783955511,-15.7094277458455,-19.3287327198377,-20.1152709707876,-15.2315201894125,-13.9612336148457,-14.1061862812221,-17.7958849890156,-22.3049345172976,-11.0724135517594,-9.99333854118959,-11.8279237260222,-32.1468483156204,-27.3785271180705,-13.3833042324995,-12.7900831462521,-16.3216317487877,-15.5119934203967,-0.199931140647095,5.20245872452233
,13,-17.7033728306551,-14.8763657577047,-18.225507112259,-17.8580994228723,-18.5011539436573,-31.0480623348758,-20.2657796413678,-23.7183001436833,-22.5114781314451,-23.227805546906,-33.3871392084629,-25.301918201887,-28.6858801962007,-27.4151429314343,-29.8499559530565,-23.4474585101179,-25.9939759306599,-33.6531730833149,-29.5673763086043,-30.7482878915462,-22.0042386003424,-23.9535220631406,-26.5728811798226,-24.8080491865639,-17.5863878791088,-21.3039432463065,-37.5156212912252,-34.3123731318983,-21.0284811910451,-23.7757424038273,-27.5200079698097,-26.6516702989366,0.763781010132334,7.75852317841782
,14,-16.12870634705,-18.8476756875862,-21.0758132227802,-21.5912385774091,-18.0976611409551,-28.3659468730921,-19.9344599945471,-23.2394069122083,-19.9313162350963,-22.5497574701449,-41.8606258122882,-28.9350250915422,-26.0329429320518,-29.9504779437921,-29.4585865409235,-29.6440207160185,-30.4987341880442,-29.3278897997307,-33.2853980995023,-30.5296525675085,-25.7569160033627,-33.9854076769989,-29.9172922849557,-20.8318719756262,-17.208921101419,-21.085215310758,-33.5975156978902,-37.7444566495624,-19.4286865314625,-20.5735642743712,-24.7226111406926,-31.6870223835367,7.23990208736268,5.08588781384424
,15,-26.61204631287,-21.8205720091109,-23.9647665946422,-28.5755489503326,-19.6409905862474,-40.9650904186992,-30.5183365466837,-32.6642884165967,-22.4801496926957,-29.223224288542,-39.2378069507995,-36.2906288912136,-33.7702565614063,-35.2254741968218,-39.3377952100582,-31.3447104179295,-34.7164568311491,-31.3962924936859,-34.9831023528923,-33.9417753106463,-31.8779876695753,-36.4988253554584,-37.5354535005099,-18.1310629869804,-24.9056155985627,-26.6663691485064,-43.8947699734135,-37.049148827824,-25.7058602218249,-21.1054212167528,-34.1950750475771,-38.2106096345215,-4.22126269641376,5.72368486296728
,16,-32.2848014035553,-27.951362928281,-20.795443447787,-22.8842492160566,-26.7099595909876,-44.3884330473074,-32.833987953436,-34.8198290869159,-24.6248197879604,-25.8538809495722,-44.1526130920311,-42.4525857371982,-42.2594725464851,-41.7765571911832,-42.5655571189491,-38.5174225837964,-35.0055007981437,-39.515058041412,-43.4665267764176,-43.8394363090738,-39.5253290062246,-43.6294030646332,-42.3439578535354,-22.7439796084864,-28.8052913110278,-36.524470142369,-37.6548333679066,-39.2752089657552,-17.4272796660034,-21.3637561993646,-39.6333987275711,-39.3839301334901,-0.904375489844824,-2.1344844702935
,17,-19.5722347629981,-25.8743087418889,-6.7627431599276,-8.22340394729144,-11.3038229742742,-25.7573246237907,-23.1292527058849,-23.034332975124,-4.26759719660367,-10.9895447345971,-27.3949097990053,-27.8756241030496,-36.2156773107308,-38.7795695229252,-38.6260827561746,-34.5118487422569,-28.3616081843738,-30.5115337929128,-42.5062851732755,-39.4407025859091,-35.8900272862757,-41.3041590524081,-27.0829012743452,-16.2033731067986,-27.9425903014871,-24.0387185618893,-9.00466708147906,-10.6380455783828,-7.88560000437701,-1.90856395842366,-37.6274602431868,-33.875274041905,1.48144475060144,7.53847278130252
,18,-19.7458457595694,-17.1965485576002,18.2238040679513,24.4116426056398,22.3141541503746,-8.73161323686872,-10.5440543703107,-3.80638757922043,16.9050229273189,28.4238348392182,-7.7040406918868,-4.50113281644281,-28.4230116308972,-30.4442408773057,-28.4523632192122,-27.1656629349736,-9.48833021576593,-6.83489424468917,-40.2714766632153,-35.6465545120136,-25.9424059630701,-27.6039579829776,-10.2583978612483,-5.63851478714059,-17.2571498986126,-24.0058317033499,40.7251155725107,38.9338083379416,22.9191640399622,19.7937147037728,-29.7303164919522,-27.9718507160796,4.99739252573454,8.24214622158797
,19,-5.65852019136219,-5.60501039230167,83.0741643621832,79.0022751817269,77.4257508209657,41.0314838581917,30.1610338990358,30.1448088659099,84.7391520401025,90.0420929508591,44.2359330292002,36.8819672526733,-7.2110760548303,-8.2682977890081,-4.21539878275507,-8.99088888897768,37.4919748639168,37.0092173701469,-32.2040744919341,-31.4657974779821,-8.42662489513987,-4.08685115732806,37.1468316062637,28.5497198855819,-2.77533107689214,-5.41145605912425,141.663501513103,135.561261269002,77.3732835241535,71.6036170530315,-7.46559757547948,-2.67706069745691,-3.8402413780741,8.20473324731483
,20,23.3745853898763,26.4024256765506,205.066864704876,189.433212128827,186.682038086231,134.221975499891,108.877404673352,106.101840264059,209.65095075224,216.429811728091,144.442460018741,131.080481074997,42.8074535512405,44.0028717951836,44.2141815398427,38.7923229446096,120.616886019461,128.067992688743,-4.23109489326907,-8.57577017850326,34.2656534956996,47.578909618619,137.106402177794,82.863928112065,26.5978482239298,31.4284168989161,350.253637909695,331.05454835823,206.853449447384,181.082567939209,39.3562189885952,40.8890493731142,2.13826381975923,4.36140506030915
,21,101.671715848144,95.9046375498838,455.284232059049,419.63398580068,418.653066377836,337.255301786076,272.426640732282,274.860637154055,452.122756375201,486.939986306502,353.216354165297,330.047924904048,140.668489750401,148.863622274375,144.390296337535,133.327835688793,290.978633063882,309.416323083658,51.9376225261913,46.0231093414759,138.767076365214,139.262882778434,348.236114606982,208.916264380624,96.6227717162446,108.171685621939,755.800075779426,727.133235129029,452.08167873089,396.314694544295,144.239745513703,137.400808509501,-1.27891183636984,4.69452921660104
,22,233.704108105973,232.633384905234,933.270743913338,861.008530018275,851.135304833742,733.710522072002,589.567376022916,592.582641816307,935.460868697113,998.618474550352,761.843947763364,691.877510110718,346.940904557337,361.281670949609,351.347191824172,319.035005983489,626.860915130718,657.452407312324,166.656243130527,165.336583915338,338.26610341985,349.300293478798,730.353980455552,447.177379636499,250.008961770525,262.949415458899,1530.52250667848,1469.32460896013,933.847611212263,809.662004106931,343.490292295844,340.86345701704,3.02977877169633,9.6745843404633
,23,547.020006632054,550.448425921996,1956.6262704072,1811.07991354549,1823.88436909738,1613.1677933372,1299.35029859835,1304.41885818945,1965.8367658634,2072.54749751255,1647.18585236162,1512.57947488415,793.19074806198,816.201317382833,812.28700307673,735.213961578579,1375.97468423104,1428.55777079906,444.94239728738,424.064117892622,777.58577355054,786.349171613779,1575.04068039475,951.29899746428,561.085935321571,586.476232960841,3092.53295194144,2982.77643052608,1940.7593928124,1698.05828796003,785.388639952946,766.159578540953,1.74106479653983,2.64209516899064
,24,1031.43377759258,1038.67730342284,3393.600548911,3141.7114393897,3191.36955414479,2836.43380928241,2316.8576979782,2329.70064169373,3416.0121482709,3624.09620339675,2952.20965459749,2697.19603504861,1491.33356694388,1536.43811262387,1524.97310041519,1377.53758531988,2466.47715310262,2564.56280381182,873.77764959261,836.415455100424,1455.59467635721,1481.10258317957,2846.64025597487,1738.81273240231,1080.64542019063,1113.55676845405,5250.66942831145,5049.47173488494,3386.2740347097,2958.24366498817,1466.34369461904,1437.46788808178,3.10795530840733,5.93155249689971
,25,2096.52704626816,2113.33282740334,6203.56672819617,5777.36959686288,5957.8998724733,5383.83856764014,4491.78120598358,4506.86291111707,6267.79502381979,6629.10898727153,5561.56045274098,5093.70259068687,2995.28158980051,3099.23350085988,3068.60713479951,2803.89415328817,4764.82325061586,4983.33966783896,1857.53154736507,1774.64163353589,2946.15768737996,2976.53405687836,5406.77809837815,3295.37062136371,2178.32146354398,2248.91648561937,8857.0880933819,8605.06579057612,6145.16849235589,5451.83240794741,2945.48068992656,2876.68903232195,-3.64310072332682,1.5228919892561
,26,3600.83787134598,3627.10071379747,9110.49834163555,8484.78656600374,8909.92312619129,8149.41200070494,7010.80056215738,7057.18451314457,9227.12066582347,9807.97805372163,8530.27782735563,7828.75462467216,5046.25513436604,5230.20780003871,5151.92011160687,4736.0091520318,7502.69037500128,7870.16831651827,3263.33233626964,3124.28623404309,4964.40746390961,5046.87820158779,8482.34268861578,5180.32770868429,3771.9686510316,3910.46671856237,12138.5184648798,11852.3998804824,9014.41360900557,8065.39072222639,4896.4118441356,4793.5398917243,3.07338555590832,4.88872542647914
,27,6560.15253693,6612.63904848831,12555.38200177,11758.455814769,12728.9212988463,11888.8719333476,11173.9822575434,11177.5150078282,12750.0510899698,13523.5434097741,12484.140298095,11502.6711709783,8854.35268784958,9232.91301302714,9028.50767416408,8507.47417479235,11919.6808017029,12614.8826417378,6298.4965615857,6038.71165080237,8796.84722241705,8932.97091998964,12675.151481664,8014.83783199332,6813.91531706032,7080.52621265099,15006.5083232436,14724.8056172977,12338.1573020268,11293.8927296609,8580.18186910324,8330.69751585685,-2.06714277164156,6.62606964737279
,28,9836.94034155083,9967.48998331421,15271.5020785476,14351.8857564918,15777.7092477883,14902.2860415275,14035.5275582837,14003.0213511849,15525.8603559112,16458.3899743552,15703.3229772679,14501.8375980824,12447.6327549534,13071.5524039897,12681.3719345068,12450.767110958,14990.7098474624,15987.5531709354,10146.2464250783,9737.45183857244,12655.677706085,12716.3001452169,16116.1574606304,10015.9639300856,10253.6150456882,10737.6891155332,17251.9212771049,17005.7341504847,14939.7259908455,13838.7270876395,12158.3048800994,11770.5073165754,-2.0747883758595,5.93660591456955
,29,12528.2639864111,12719.0823041321,17135.7588806029,16133.8042940654,17903.1072375785,17026.5904008613,16414.3253907661,16340.3635113267,17422.6862476948,18461.293130346,18019.095690362,16665.9518509721,15511.602331781,16359.6079340556,15816.1911089921,15538.7416258516,17518.6266316102,18769.7859707427,14007.8312200247,13473.8326175395,15525.925961755,15967.4772395201,18610.0208136532,11659.4211744956,13089.2271372093,13819.295038487,18691.0706380473,18479.8567017731,16692.8514863476,15571.760286344,14848.5371376359,14297.5153724344,-1.95327351116885,-1.85485968191551
,30,14736.6300313474,14984.278838529,18437.1115812907,17392.7459093737,19387.9576273143,18522.6725127208,18101.6886038777,18005.3130136186,18733.7036611401,19863.1170837627,19654.5335440713,18196.623966626,17803.8305888616,18833.8589877463,18178.3658835463,18069.0235032446,19306.2138126542,20743.8907912283,17264.4340428025,16627.9096635109,17857.3521168982,18422.9952918311,20343.9416120885,12822.4642021529,15390.2346240292,16313.874143681,19677.0769981276,19486.5916372438,17901.9870232531,16771.3865410893,17044.2758225551,16358.9237761798,0.126925950689838,1.85838978121774
,31,16336.5362365247,16611.5714988418,19354.8746208705,18273.4211679612,20429.0947841804,19571.160407921,19289.5180581256,19178.59668074,19653.5426259011,20841.4744322806,20815.2054747181,19283.2366511601,19414.839917411,20579.5255131802,19864.3783483065,19883.442328243,20570.6589671639,22133.6831986241,19709.5331591316,18994.5008644497,19513.2125557128,20155.021831057,21567.0464179658,13632.0447854536,17025.79239217,18082.5331737926,20356.4775480747,20189.4657021896,18749.8223990318,17612.0606534248,18606.208028993,17835.2907936562,-2.36574832325186,-7.48300006320733
,32,17442.6330007448,17748.009149492,19948.2510823754,18853.9311207988,21102.9422198037,20260.6468449451,20069.4247803421,19967.0727738678,20245.8342888995,21492.3533483702,21572.7014882198,20006.1348047505,20521.5191284736,21775.928190547,21019.9747738482,21135.1321444596,21414.7798678907,23067.7445937674,21418.9291778363,20639.6961240319,20642.9634314729,21336.6388148443,22378.1444121093,14176.2833652277,18155.1483462938,19279.6728132353,20787.3450955692,20634.4964300263,19291.1528380471,18153.2253367124,19678.1946931677,18844.0675724752,-0.323778532791948,-4.29495316582597
,33,18212.3230913384,18529.335938008,20344.7121282337,19228.766516793,21548.7477313339,20704.9591787151,20593.411892068,20479.6046155863,20641.4900332789,21906.9545127821,22081.0320614231,20474.5017992509,21286.5734361337,22593.4121916849,21819.8346099252,21993.6871071743,21973.010117634,23685.2028913505,22619.7647819706,21798.2073460431,21418.4049249147,22135.8963550816,22913.9768868767,14539.4075208428,18939.7594003443,20116.3906502365,21069.076689014,20929.3548979978,19647.6146010432,18509.0328500397,20409.7725010897,19537.6873209094,2.34848433721254,-1.80487924241243
,34,18715.2750003816,19053.4324989637,20603.7341332849,19476.357091363,21840.3530066642,20993.1085427254,20934.8558801557,20814.8801085896,20910.6559130568,22195.814788617,22421.9280582919,20789.7133913448,21788.7484304914,23132.7626510414,22338.7015339677,22552.7542585107,22330.30435227,24088.2640638696,23414.7172879549,22577.0494713815,21916.609343523,22670.8771647588,23266.3798196441,14795.8534070071,19463.4102829275,20671.9394193959,21257.7537264591,21123.1442379591,19879.8268134234,18741.9678776695,20885.8117882478,19992.7352330979,-0.497957260817202,-4.21492504810067
,35,19033.2623853916,19377.8142007926,20768.171381078,19629.7271871439,22019.9089186322,21170.3175993036,21146.138410994,21017.2531456059,21071.0071505816,22354.4998897163,22629.7677402082,20977.9144802043,22109.2285590739,23476.2632779277,22672.5121696302,22907.6114920078,22556.4103765459,24337.5673809744,23925.5607658282,23075.3907242113,22229.65888478,23006.7234118871,23486.6622758307,14950.7363466596,19798.3818335189,21033.5986654115,21374.8084694125,21239.3445554415,20029.7838873824,18887.7381249558,21195.3232815762,20286.0333489704,1.98635188825119,0.362005922967001
,36,19240.1087355679,19585.9815935278,20866.9197631993,19721.5272862841,22125.9975545561,21279.8655589521,21270.8222055079,21151.6356874478,21164.053677519,22460.4285157374,22758.1348974664,21113.0886827853,22302.7366241081,23699.9588405326,22878.245814286,23132.8219013855,22695.5355113303,24496.6303548906,24248.7400362848,23384.0722674184,22426.6589716394,23227.8910837387,23630.4539280671,15051.4875816155,20015.261103075,21266.1594694023,21439.2550306341,21305.2722704017,20117.3989281966,18975.2728552233,21388.2724983522,20475.2733114536,1.705032838855,-1.45525449529669
,37,19382.3303575035,19724.0592061249,20934.3582418022,19779.4375751601,22191.10141762,21339.1052996386,21353.3658490001,21225.4800633622,21210.8235171613,22498.7184364478,22825.8686438038,21179.1767859068,22426.3443346386,23839.3210571723,23016.5263983529,23284.0272900201,22778.6607925855,24592.5746637433,24466.4220192247,23585.5065171894,22551.490569063,23354.0898658309,23704.720257129,15093.1733569788,20160.0888726556,21419.9347768233,21469.466435928,21329.7328433342,20168.4151236966,19022.127184944,21519.1778137333,20594.2861461449,-4.50853124982496,-1.44839308485552
,38,19466.5809120023,19809.3368424288,20957.8133559699,19801.3535111541,22221.9889013811,21361.0942284782,21387.8863837977,21263.0963789081,21231.5078529948,22521.4061647292,22874.3722639869,21216.9392467086,22497.7778041353,23917.9305222595,23099.9443193753,23369.4428610781,22818.2898503972,24642.3342521451,24595.3861855358,23716.7845057724,22622.601405775,23433.4045165369,23740.9522483507,15125.3406757786,20239.3703715905,21515.5026677977,21460.61187654,21339.3213153148,20186.584658504,19047.1609364517,21586.2264538509,20668.52630154,1.34574542867722,-2.3769896210606
,39,19522.4632098503,19870.9358120883,20973.2792930438,19825.7267713299,22238.3515157025,21373.3658253798,21415.7006501593,21289.1124937498,21242.901067007,22536.5819403465,22891.0789258406,21228.0872076491,22539.1970793835,23960.0492655559,23148.0505992624,23428.9676772679,22837.6574405513,24671.502155013,24675.0176030323,23803.1768863215,22657.5848387528,23477.9565810627,23753.0657188348,15145.2797297649,20302.5053133787,21578.737711808,21466.7465039976,21350.0551783376,20204.4170646741,19066.5109864042,21637.0411353234,20725.6335087458,-2.03940336894811,-0.499807832604347
,40,19559.2946922135,19916.3590392367,20972.9755115096,19845.7161096364,22238.5371268581,21383.6217573815,21429.2142718327,21316.7876199383,21239.2376446437,22557.6138696372,22883.0315018947,21234.3678539545,22561.5226185049,23988.0540891323,23170.646747691,23471.483307984,22845.8727466652,24689.4136603139,24726.9937696736,23860.4384137892,22672.2312113516,23503.1377402582,23757.4478554144,15164.2258960223,20350.5133023324,21618.9674861222,21476.0150950862,21357.0479452981,20217.1967190675,19077.6768733983,21671.5460533683,20774.6332821815,1.13251725129339,-9.21337021869476
