,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
,12,-18.7749706354916,-0.895469867114116,-0.836248556771352,-5.02487513490632,-4.99897469211828,0.655905325870663,-0.782157255737729,3.94664347025355,-9.48556607136561,-4.30672055239575,-6.923780794702,-2.13470626528851,-6.35337885997433,-0.10992577165689,-1.27166546261833,-0.421898582869289,-1.88589951593895,-3.91898500306252,-1.81342252303511,-2.13943085793926,0.64590186605983,-3.25258892111106,-2.57693129883501,-8.81761882361388,-0.0920837306248359,-0.0185180152911926,-7.26334443672749,-0.465294488265499,-0.616033300986601,-4.65381805939887,-0.280688833088789,9.87092932495761,-0.732078632883713,-1.65561642045577
,13,-22.617803734418,-8.28929343117943,-8.80894765143148,-4.6791538237112,-9.01567301322029,-4.21493806031958,-1.18715695113042,-6.45802276528957,-5.9324981995469,-12.347269037542,-6.90261080117216,-15.416699473567,-7.85511038347249,-5.28505976979159,1.80732556815383,-5.59952077222079,-4.01954546210527,-3.50009319038236,-5.86494480458532,-4.31640667719148,-9.71036670569265,-2.64805075923869,-5.51460480797505,-1.81767079990004,-4.75593456474144,-2.08238782849276,-3.16546807864961,-8.65395323624034,-6.90631928326002,-6.27084972409648,0.372490745604409,-3.89988483331672,-1.61482567376606,0.12811426067401
,14,-22.5433084961433,-7.79242207973493,-13.7689752525221,-8.98566237860723,-15.1750914637241,-11.1898191710316,-4.56110549249115,-5.78958122676249,-15.724890545629,-12.8006820292003,-16.5432758539564,-10.1448423063639,-12.0771971589329,-13.9049277949871,-5.2505771029173,-7.27829358414965,-8.4266020757168,-10.6646162823909,-9.81001312894114,-10.0428144347188,-3.95734088795871,-12.0888323364088,-9.80480542941859,-10.6479001623529,-11.8802998946303,-7.1964526367592,-11.58491339184,-14.3180350441971,-8.69975855163284,-11.1226403612918,-5.18082991501979,-13.2370152097328,-1.89223361384575,-8.17564302775918
,15,-26.7715244678921,-9.99699568802134,-18.0245559553032,-17.8486588764526,-21.5356873288547,-13.0413043444005,-13.1361430039096,-16.4360616061849,-15.8464266034043,-18.4533959028358,-18.2873125791011,-16.948317413463,-21.9330291285914,-15.7582644323229,-7.66017685818588,-12.7486351363941,-19.3489519964023,-8.13234561296576,-19.2183673234122,-13.4074872465035,-13.2772949233613,-9.2670281995488,-14.7044163208429,-10.6221677596704,-9.34420403134573,-8.85778866281544,-14.9605948426934,-10.9539081498151,-12.6019116570515,-13.6774334869624,-10.4893170728055,-20.9772534011963,-7.18350761733382,-6.14774180572385
,16,-22.0470747021354,-17.0924269318384,-16.4031040716854,-13.5346904772814,-21.6898755464181,-15.0494246464259,-6.98297968394127,-13.2092535968322,-21.7527684154193,-21.5677239732295,-24.5811200379567,-11.3663036283951,-24.1771202307309,-20.7277350135128,-10.7782989721272,-12.6571691582649,-20.5666855921727,-14.5283410055627,-13.990257885037,-19.3364077813485,-10.7655997557831,-12.3486045016452,-20.4857772199994,-18.1823146688093,-8.21588120482102,-7.13997690860379,-11.9727443449292,-22.0803427990877,-19.6855868775456,-16.7982640398432,-8.86823510924387,-15.3560764324047,4.89476558762726,-8.53834908490626
,17,-16.8242986046134,-12.2656401987979,-13.0760341554505,-15.5368698980155,-27.1870523545285,-21.362258628069,-9.68303190006554,-14.61334280553,-17.1817684468542,-19.9255403035568,-14.4019625875271,-21.9747663778398,-11.4444983324665,-17.4551839366713,-9.40403161216909,-12.3864911452347,-16.3829074872583,-8.19996528884258,-15.3670331291405,-17.2351676489925,-11.8711386385294,-8.84526916368941,-17.6716844497032,-15.2534169743949,-8.0613047857214,-7.01446788034355,-13.128557042889,-16.8655776093638,-11.4269515292499,-11.1776110785204,-8.10476384087087,-19.877121214613,2.17539340432904,0.441969149480428
,18,-19.4344837032022,-13.3367939362615,-18.6966017254281,-12.8649486315653,-28.1811574634266,-21.6607124324373,-8.63026428178546,-16.1574548317267,-27.6502278390562,-20.7489873718705,-20.5617111707825,-20.6762386973442,-16.3413222746231,-18.9114292829545,-19.6354758572224,-13.0028392977947,-18.8608044087459,-9.93761987841663,-21.1305672106864,-21.2808005294573,-10.421422450504,-13.3455893697837,-15.9423800936984,-23.9428587632156,-9.99351705704339,-12.3418667321903,-13.1222083967341,-23.7942007437605,-23.2692954078766,-16.965227512871,-6.11246731509618,-20.1975505053615,-5.98085424635065,-5.57432384061485
,19,-30.4117326083724,-20.7494578802625,-26.741591696913,-26.9232318834311,-29.8489512716915,-31.2052107178897,-15.4954616164296,-25.2533479492213,-27.1803584004447,-25.2594927875243,-27.7251099319983,-19.2237198034927,-27.0543210135293,-25.8421181048307,-16.3775326121076,-21.9060846692137,-24.0107915801946,-16.4924343109542,-23.50459385258,-23.8839871111104,-16.7708349797958,-20.2546270970925,-31.0485522672689,-26.6136112434488,-22.1482288729621,-20.4872101755336,-19.6433346905897,-30.4772595898394,-22.46571397152,-28.0169186616713,-9.45101501785302,-27.4901003976274,-1.53002494839347,-9.42705825250687
,20,-27.8167545462356,-20.797719781639,-29.4595978552798,-19.427738983989,-30.385700202758,-26.1661606806101,-13.7085932590971,-21.9338246215675,-21.5683196639939,-18.1178010902213,-34.071129087637,-19.5328866232494,-26.9293474075039,-28.7465261551533,-21.6524528283417,-27.9556391508677,-30.9084184882204,-12.0131854560632,-28.3758633474845,-26.460109449923,-14.4430999161514,-17.3542582574028,-28.5189178912851,-27.2056397776851,-17.9159702858669,-22.5301333770067,-17.416705826623,-33.6879512253845,-25.527594089077,-26.8387910883484,-19.5581349951162,-27.1296568302168,-2.73314173776453,-9.75260455134776
,21,-20.0169353558676,-22.7814167912111,-26.1440727285408,-20.1800573152814,-28.3344470888796,-29.2972016510948,-12.9494326029044,-24.8784850197944,-17.4574303540585,-14.1222038586602,-26.2322186080264,-29.4823955089669,-26.8479231342881,-23.7514752365423,-29.2583637250091,-28.4467689851917,-28.5654877227835,-11.4966955722002,-25.1762064365339,-29.4729634934311,-16.2192352199554,-14.8628365501763,-33.1074318871397,-23.8809493405206,-17.1056114463527,-24.0898375592651,-16.5098021837621,-26.0669956206493,-21.792449113178,-30.5273812919277,-19.0717179210233,-27.1797033262628,-1.54590632440886,-9.3849527572429
,22,-15.0720910718783,-11.4068956806022,-14.4540288670087,-15.5291138306957,-23.2591287410505,-18.1338339861841,-12.8892948761277,-22.6148096694869,4.82400930166568,2.73399503848214,-20.3268968305738,-22.9059878290709,-11.9748388645658,-17.4040172262567,-26.0569030589695,-24.5195108581274,-21.095962814682,0.76317663347254,-22.5567670604996,-16.6938147481624,-13.3280944088156,-7.50822074100233,-31.7658013470455,-13.8397396460723,-17.4666331982571,-22.9399342672941,-13.8012213316988,-24.7703440820651,-20.7798856670779,-23.9608694702192,-22.3722767420013,-24.0355725468908,3.05828616790586,-2.71982355578166
,23,-10.553878922542,-10.4119358693533,-1.73135460059984,-4.01844521009753,-1.60963715215894,-2.59759954089168,-2.1831117367974,-18.7659496642964,32.3465086658853,28.5250371966176,-20.1479048573819,-8.44247023716161,0.145841581096647,0.103013490308513,-23.8195925630262,-21.544577552575,-0.454433226169385,17.8030505584993,-16.8772678688429,-17.2415073564507,-0.831006630926822,-0.974101398334824,-34.1379467645675,-2.60648348383074,-19.3582347585452,-30.0411671046713,-2.0645138797754,-19.3909461416306,-14.1336773371086,-18.3869694861341,-21.5099336163457,-24.656277258684,-7.43717392201961,-13.1404679996704
,24,7.67690564845088,3.96505798155522,35.7749866298545,33.956729827556,40.78773338266,35.7346875555295,19.1043422503271,0.305711376672662,100.564630982274,94.9308077992473,3.35490224499335,5.67299839128009,34.7483339383134,35.5415493193495,-16.7487992709994,-16.6938517041781,34.7377153897687,60.1770594748223,-1.81542570232523,2.43192189804267,23.5100268420119,21.1120258352294,-15.77605185014,12.5676701852599,-13.9548050782851,-19.3142811130101,27.2890448592398,1.39599830980842,6.30444812561018,6.76331847888196,-13.0501105231497,-14.223013866067,-0.893853290042898,-5.30130802341955
,25,39.0928368122259,30.9634726805562,111.399400598797,95.1910114175789,144.879389953727,119.009867146043,68.7812845958351,39.480994934147,242.308762340333,241.493886641008,40.6097040862214,42.272400044194,109.137907035521,111.071092686744,2.39374220707759,0.805577613079549,120.028594232803,149.193051046605,35.3769381023576,37.1060754709497,70.4392403319116,71.2047832196031,3.55523277868906,34.6042987579813,-8.7785447666738,-22.859136168644,81.4264964368094,41.7095385900448,31.8159233392835,35.3707439167065,-3.58111712584287,-1.37201348692724,-8.22687427846995,-13.0582499153088
,26,114.583645497726,84.5205904953782,247.599116503754,229.533709528137,324.181176631556,267.122127068665,147.000274766392,106.227251899873,504.973058155973,500.348572932958,126.672500407758,106.588254378966,257.345500998624,266.044856630381,33.6673928933724,40.1562122997875,273.980914265276,319.399963291324,119.244532719791,113.829192369611,169.187687536365,175.153558077249,46.8549488314984,89.3533323013344,4.2720131124297,-14.3464928174644,196.114165552191,129.158796486435,101.387438217041,109.523739299249,29.0144191903846,41.0478893399304,-3.76673187928645,-4.72487220496441
,27,269.674465624495,206.172629733056,555.630467681391,507.317308151735,732.369819739277,605.131434181786,323.611302772902,267.815424057158,1071.11901079527,1046.01112502593,302.829386563295,254.502700086765,563.930672703581,573.151354768817,111.012888571128,114.032102728523,610.04735439498,669.367480330022,273.025067592655,280.791790769015,377.740846856284,370.195933037829,146.245469966952,201.520658312199,33.5441466748298,5.65226721350155,425.444633897347,303.479644134993,249.928317295783,256.281329369202,88.391768462744,120.54626392038,-1.36335513765516,-4.99392493626237
,28,555.662313892274,447.322120569575,1119.46320087042,1019.62635859132,1456.99042483946,1225.18965358863,671.632529815419,571.475306417005,2078.47186542245,2016.3127992546,649.698476349421,549.329794961937,1125.13632284312,1151.59076049072,248.459928826549,260.591634355525,1220.81127551084,1311.24590266548,586.116083963258,588.407127221042,770.550946260791,758.042266981456,335.861109155791,423.361265753696,86.0206995219023,47.1984441809545,847.92174134201,645.161846311912,525.605582343981,546.322888691902,211.760604147149,270.833384927761,-6.14382249197206,-7.63544605352308
,29,1066.11952267764,874.728001240521,2101.40421910726,1915.0537805666,2703.63998666533,2285.4987286696,1267.08057866842,1105.45855309136,3731.41795690626,3640.52006537696,1257.02773018409,1065.00962750107,2113.60051298878,2172.06889883217,503.272081189551,539.141516904609,2279.34769822286,2406.85404229272,1144.03077175099,1148.05194136766,1471.48754593605,1447.22877305131,695.508239781846,824.477363585608,184.304288990126,114.959490938121,1606.69129323108,1255.25897887953,1019.92695176358,1056.75880781307,425.133761782269,564.997587769758,-2.23828903897629,-1.49867619871657
,30,2116.02441690701,1759.05474513114,3995.67650439559,3664.32569169097,5031.45770634994,4324.17568268962,2500.54435354463,2226.27674910672,6631.74757732381,6433.35130149483,2477.28154855015,2122.05588892657,3969.99135269616,4076.70044043269,1035.38815174521,1115.05988498718,4278.38315515918,4487.96873181117,2274.95092088207,2285.34363979794,2856.4467176325,2788.49956067192,1414.50912769823,1646.47302467922,391.671766883276,277.368429643248,3103.93356010745,2488.78606631932,2047.68665206311,2108.49426385828,894.981127657155,1168.99699840628,-0.752687964446523,-1.12255018421183
,31,3936.37473242526,3319.8526932945,6896.91048535509,6378.76890963701,8351.86270535844,7369.32364336862,4546.36049920025,4139.13339116271,10324.6887297587,9980.8623566629,4549.42772402541,3938.62219997229,6769.96117456716,6981.26442153249,2032.43215333364,2164.39946142901,7225.80875030338,7490.08476806993,4183.7602554347,4200.18289818846,5139.029774898,5008.60505424312,2733.75496652031,3099.37574946417,806.714244808011,583.650971586491,5558.52402083288,4566.76452001006,3828.53502299842,3942.59020355165,1750.00497358825,2263.3266560148,1.14811102816657,24.666573025168
,32,6709.69359887317,5791.21570906352,10429.2745020273,9790.20688826373,11852.6205949516,10875.6810395817,7451.28767568651,7008.93748167767,13506.6716832123,13042.3847789228,7570.68387210473,6714.37829408942,10106.6667064263,10481.2118881147,3690.27158359453,3912.47211431036,10444.3398819683,10697.384946522,6947.04784931422,7002.50889032502,8312.70694585053,8090.95423201419,4901.73143156953,5453.69954909471,1551.80562392721,1163.72795728717,8932.73899743715,7600.18432111674,6566.26477962859,6738.95579874814,3251.96589795104,4116.07509838514,5.55748057002347,47.3622311233148
,33,10323.613396348,9201.93168342714,13423.5638952297,12794.9943354898,14791.217979066,13906.5919268017,10599.3723475598,10480.5948762868,16058.2248257382,15488.0178892006,11033.8093716782,10269.5744058895,12895.0705119428,13431.3853206815,6284.57434878667,6581.04997145566,13139.8647235754,13347.0954497228,10098.3039810937,10198.8037414663,11644.358671053,11316.581397224,8107.80833032674,8782.40534518206,2934.73030224538,2256.72093536906,12466.503795166,11141.4738683545,10217.7422482576,10432.1747231715,5724.68974380293,6973.05710203463,23.9450271025435,108.008092918006
,34,13564.9618414304,12537.9955845196,15841.1627203864,15245.0813709068,17010.9463048417,16303.5231014558,13353.7425613286,13638.2088889607,17819.7797596594,17157.0073690297,14117.1709851118,13350.0389005409,15150.9123556636,15806.1573684363,9348.62942841869,9614.27036332175,15163.6786799389,15306.0398679751,12876.3189597125,13024.0391867188,14520.2193959295,14092.0037589189,11634.089574473,12166.5901782148,5141.3539273777,4067.97475491341,15538.5770256159,14348.1161856978,13554.7944295463,13750.8780355175,8919.53238351857,10437.2913567899,57.6892405512845,226.035413453355
,35,16295.2298479937,15397.5532755138,17389.4160961232,16842.3762598433,18429.4987886132,17890.6768565495,15336.8568206806,16035.0536641809,18889.8570350399,18164.9368154388,16462.5922885601,15876.8938633236,16636.1477623091,17329.3325037124,12347.4804243987,12498.2134198718,16387.8087660663,16479.794570208,14904.0844268881,15091.4203907665,16611.9092011015,16108.6848736563,14701.6110469089,15017.9726585585,8699.75086124762,7210.44231924584,17793.7605444026,16827.9271957603,16340.5355184461,16519.4559334341,12555.2882376853,13616.3024938694,119.408551234968,434.66812517136
,36,18325.0332559677,17564.9681977057,18345.6654606959,17831.1642056179,19340.4657196356,18926.3740481582,16636.4501635674,17652.0782155015,19531.8296693304,18766.1738679239,18090.069221716,17664.8720329062,17567.8174429068,18278.0455764736,14722.9007323759,14753.0335618088,17120.159156577,17194.1612088553,16221.3425811728,16446.879321014,18019.8086359202,17470.287156286,17040.8198892824,17108.9827739441,12376.6763298956,11098.2679356667,19349.1153087712,18575.6767489859,18357.6164916022,18520.9355088774,15542.0184129704,16234.095359088,230.277495421373,841.011430285758
,37,19621.9546869859,18961.2481689423,18813.3547106719,18314.2226809249,19807.0005732103,19479.0109652928,17299.8178864896,18499.5844894068,19842.9607673778,19062.892490244,19073.0099471329,18746.3877556944,18058.4524231355,18758.8556845743,16304.8628061975,16212.2277167,17454.2705312616,17517.2114419725,16897.5056582165,17142.6212352615,18832.453072875,18289.087099612,18507.4463509803,18384.5363469033,15455.0775550963,14480.1220416765,20279.7679815912,19628.9994547645,19564.0327812681,19712.2637859752,17646.6112332264,18012.2938409786,465.972997468048,1585.39933504981
,38,20457.1659903064,19870.5585886235,19032.0194580589,18539.8552848277,20026.0097793468,19745.7703347996,17635.8888242104,18939.3858566994,19967.8264186419,19182.1291235457,19664.125368242,19390.8310266742,18281.3480008341,18979.651033369,17320.0146037874,17112.7123854673,17594.9236586207,17649.6986643367,17232.2405964143,17482.6148595153,19276.4010153318,18775.5869025856,19389.1735611434,19142.8568720689,17669.5857215289,17155.4707583392,20852.1644339491,20285.836443118,20306.2938910417,20435.7524096382,19043.472424334,19188.8177876175,910.358713562994,2881.51715912375
,39,20939.064649602,20418.6087983332,19082.6358181377,18600.3950744284,20082.1194015661,19841.7022123168,17781.6247494705,19127.8767191883,19973.7502581493,19186.026201069,19965.0022341579,19721.018010983,18344.8280758219,19026.4656483327,17954.3331455624,17638.5729749176,17624.1344736169,17679.4540267114,17354.3861817819,17604.9816553323,19461.3869815038,19008.9043991259,19859.5207307733,19537.6735758135,19067.4641599775,18919.3788616687,21165.3659838612,20662.9167656365,20738.3113850178,20833.2875176151,19937.4202540616,19950.1887625084,1749.23812120604,4960.00739679705
,40,21224.9672071893,20761.7053502096,19059.5710438001,18590.8712781822,20068.8845174268,19856.9435124062,17838.9460593344,19194.7278247959,19923.0375787302,19133.1640775214,20103.6019192029,19875.8296325334,18323.1184915752,18993.4026335875,18377.8459776752,17956.3125574838,17597.0668916452,17671.582280738,17363.1498653069,17617.7849284199,19500.8053287825,19086.2106982934,20100.2540832819,19731.8780481326,20040.3849063326,20138.3970485991,21338.9918962177,20885.4710419104,21004.5697365994,21052.2814567422,20561.566398557,20470.7166098435,3199.99877068033,7858.55054445031
